WhoAmI,Longitude,Latitude,ElevationMeters,ICAO,WMO,Region,Country2
-084.75_57.00,-84.75,57,0.25492904,,0,,
-084.75_56.75,-84.75,56.75,-0.049591668,,0,,
-084.75_56.50,-84.75,56.5,0.48336938,,0,,
-084.75_56.25,-84.75,56.25,0.3312086,,0,,
-084.75_56.00,-84.75,56,-0.3541124,,0,,
-084.75_55.75,-84.75,55.75,0.94025004,,0,,
-084.75_55.50,-84.75,55.5,-1.0392342,,0,,
-084.75_55.25,-84.75,55.25,7.259304,,0,,
-084.75_55.00,-84.75,55,47.99079,,0,ON,CA
-084.75_54.75,-84.75,54.75,98.16302,,0,ON,CA
-084.75_54.50,-84.75,54.5,127.09368,,0,ON,CA
-084.75_54.25,-84.75,54.25,134.63101,,0,ON,CA
-084.75_54.00,-84.75,54,121.612114,,0,ON,CA
-084.75_53.75,-84.75,53.75,98.01066,,0,ON,CA
-084.75_53.50,-84.75,53.5,98.31518,,0,ON,CA
-084.75_53.25,-84.75,53.25,109.50677,,0,ON,CA
-084.75_53.00,-84.75,53,107.67964,,0,ON,CA
-084.75_52.75,-84.75,52.75,128.76865,,0,ON,CA
-084.75_52.50,-84.75,52.5,149.55313,,0,ON,CA
-084.75_52.25,-84.75,52.25,154.2735,,0,ON,CA
-084.75_52.00,-84.75,52,147.3452,,0,ON,CA
-084.75_51.75,-84.75,51.75,145.0612,,0,ON,CA
-084.75_51.50,-84.75,51.5,144.98512,,0,ON,CA
-084.75_51.25,-84.75,51.25,131.20502,,0,ON,CA
-084.75_51.00,-84.75,51,115.67366,,0,ON,CA
-084.75_50.75,-84.75,50.75,128.69257,,0,ON,CA
-084.75_50.50,-84.75,50.5,136.91502,,0,ON,CA
-084.75_50.25,-84.75,50.25,140.03651,,0,ON,CA
-084.75_50.00,-84.75,50,186.70645,,0,ON,CA
-084.75_49.75,-84.75,49.75,251.49628,,0,ON,CA
-084.75_49.50,-84.75,49.5,306.6169,,0,ON,CA
-084.75_49.25,-84.75,49.25,335.92838,,0,ON,CA
-084.75_49.00,-84.75,49,352.06876,,0,ON,CA
-084.75_48.75,-84.75,48.75,385.56763,,0,ON,CA
-084.75_48.50,-84.75,48.5,423.10156,,0,ON,CA
-084.75_48.25,-84.75,48.25,395.84567,,0,ON,CA
-084.75_48.00,-84.75,48,341.9431,,0,ON,CA
-084.75_47.75,-84.75,47.75,343.69415,,0,ON,CA
-084.75_47.50,-84.75,47.5,309.81467,,0,ON,CA
-084.75_47.25,-84.75,47.25,257.35843,,0,,
-084.75_47.00,-84.75,47,224.16429,,0,ON,CA
-084.75_46.75,-84.75,46.75,196.75603,,0,,
-084.75_46.50,-84.75,46.5,203.68433,,0,,
-084.75_46.25,-84.75,46.25,225.53453,,0,MI,US
-084.75_46.00,-84.75,46,198.35492,,0,MI,US
-084.75_45.75,-84.75,45.75,201.55249,,0,MI,US
-084.75_45.50,-84.75,45.5,230.40706,,0,MI,US
-084.75_45.25,-84.75,45.25,296.94794,,0,MI,US
-084.75_45.00,-84.75,45,369.9602,,0,MI,US
-084.75_44.75,-84.75,44.75,395.3888,,0,MI,US
-084.75_44.50,-84.75,44.5,368.97055,,0,MI,US
-084.75_44.25,-84.75,44.25,352.6017,,0,MI,US
-084.75_44.00,-84.75,44,301.9728,,0,MI,US
-084.75_43.75,-84.75,43.75,259.71854,,0,MI,US
-084.75_43.50,-84.75,43.5,243.65442,,0,MI,US
-084.75_43.25,-84.75,43.25,232.99579,,0,MI,US
-084.75_43.00,-84.75,43,236.11728,,0,MI,US
-084.75_42.75,-84.75,42.75,256.3688,,0,MI,US
-084.75_42.50,-84.75,42.5,281.03598,,0,MI,US
-084.75_42.25,-84.75,42.25,299.23193,,0,MI,US
-084.75_42.00,-84.75,42,320.62567,,0,MI,US
-084.75_41.75,-84.75,41.75,304.94196,,0,MI,US
-084.75_41.50,-84.75,41.5,260.09933,,0,OH,US
-084.75_41.25,-84.75,41.25,233.60483,,0,OH,US
-084.75_41.00,-84.75,41,237.10692,,0,OH,US
-084.75_40.75,-84.75,40.75,247.08041,,0,OH,US
-084.75_40.50,-84.75,40.5,275.47833,,0,OH,US
-084.75_40.25,-84.75,40.25,313.08832,,0,OH,US
-084.75_40.00,-84.75,40,330.7513,,0,OH,US
-084.75_39.75,-84.75,39.75,316.43826,,0,OH,US
-084.75_39.50,-84.75,39.5,267.78882,,0,OH,US
-084.75_39.25,-84.75,39.25,230.33098,,0,OH,US
-084.75_39.00,-84.75,39,227.81854,,0,KY,US
-084.75_38.75,-84.75,38.75,229.8743,,0,KY,US
-084.75_38.50,-84.75,38.5,239.01033,,0,KY,US
-084.75_38.25,-84.75,38.25,253.85635,,0,KY,US
-084.75_38.00,-84.75,38,259.64246,,0,KY,US
-084.75_37.75,-84.75,37.75,268.32178,,0,KY,US
-084.75_37.50,-84.75,37.5,314.83936,,0,KY,US
-084.75_37.25,-84.75,37.25,318.72226,,0,KY,US
-084.75_37.00,-84.75,37,300.9832,,0,KY,US
-084.75_36.75,-84.75,36.75,351.00284,,0,KY,US
-084.75_36.50,-84.75,36.5,419.21866,,0,TN,US
-084.75_36.25,-84.75,36.25,457.1332,,0,TN,US
-084.75_36.00,-84.75,36,468.1726,,0,TN,US
-084.75_35.75,-84.75,35.75,373.9192,,0,TN,US
-084.75_35.50,-84.75,35.5,266.03778,,0,TN,US
-084.75_35.25,-84.75,35.25,291.77087,,0,TN,US
-084.75_35.00,-84.75,35,379.5531,,0,TN,US
-084.75_34.75,-84.75,34.75,387.39478,,0,GA,US
-084.75_34.50,-84.75,34.5,301.82047,,0,GA,US
-084.75_34.25,-84.75,34.25,289.63922,,0,GA,US
-084.75_34.00,-84.75,34,301.7444,,0,GA,US
-084.75_33.75,-84.75,33.75,303.1148,,0,GA,US
-084.75_33.50,-84.75,33.5,280.5032,,0,GA,US
-084.75_33.25,-84.75,33.25,259.1095,,0,GA,US
-084.75_33.00,-84.75,33,247.23279,,0,GA,US
-084.75_32.75,-84.75,32.75,216.77931,,0,GA,US
-084.75_32.50,-84.75,32.5,158.76543,,0,GA,US
-084.75_32.25,-84.75,32.25,139.12296,,0,GA,US
-084.75_32.00,-84.75,32,130.97658,,0,GA,US
-084.75_31.75,-84.75,31.75,117.881584,,0,GA,US
-084.75_31.50,-84.75,31.5,89.4076,,0,GA,US
-084.75_31.25,-84.75,31.25,60.629097,,0,GA,US
-084.75_31.00,-84.75,31,50.122635,,0,GA,US
-084.75_30.75,-84.75,30.75,57.43133,,0,GA,US
-084.75_30.50,-84.75,30.5,55.83265,,0,FL,US
-084.75_30.25,-84.75,30.25,31.469795,,0,FL,US
-084.75_30.00,-84.75,30,13.121676,,0,FL,US
-084.75_29.75,-84.75,29.75,4.137817,,0,,
-084.75_29.50,-84.75,29.5,0.17884865,,0,,
-084.75_29.25,-84.75,29.25,-0.27783284,,0,,
-084.75_29.00,-84.75,29,0.407289,,0,,
-084.75_28.75,-84.75,28.75,0.026687885,,0,,
-084.75_28.50,-84.75,28.5,0.7878901,,0,,
-084.75_28.25,-84.75,28.25,0.026687885,,0,,
-084.75_28.00,-84.75,28,-0.58255273,,0,,
-084.75_27.75,-84.75,27.75,0.10276827,,0,,
-084.75_27.50,-84.75,27.5,-0.049591668,,0,,
-084.75_27.25,-84.75,27.25,0.407289,,0,,
-084.75_27.00,-84.75,27,-0.12567206,,0,,
-084.75_26.75,-84.75,26.75,-0.50627315,,0,,
-084.75_26.50,-84.75,26.5,0.25492904,,0,,
-084.75_26.25,-84.75,26.25,0.026687885,,0,,
-084.75_26.00,-84.75,26,-0.27783284,,0,,
-084.75_25.75,-84.75,25.75,0.17884865,,0,,
-084.75_25.50,-84.75,25.5,0.10276827,,0,,
-084.75_25.25,-84.75,25.25,0.5594498,,0,,
-084.75_25.00,-84.75,25,0.407289,,0,,
-084.75_24.75,-84.75,24.75,0.026687885,,0,,
-084.75_24.50,-84.75,24.5,-0.20175244,,0,,
-084.75_24.25,-84.75,24.25,0.10276827,,0,,
-084.75_24.00,-84.75,24,0.48336938,,0,,
-084.50_58.00,-84.5,58,0.25492904,,0,,
-084.50_57.75,-84.5,57.75,-0.43019277,,0,,
-084.50_57.50,-84.5,57.5,0.7118097,,0,,
-084.50_57.25,-84.5,57.25,0.3312086,,0,,
-084.50_57.00,-84.5,57,0.10276827,,0,,
-084.50_56.75,-84.5,56.75,-0.3541124,,0,,
-084.50_56.50,-84.5,56.5,0.25492904,,0,,
-084.50_56.25,-84.5,56.25,0.407289,,0,,
-084.50_56.00,-84.5,56,-0.7347135,,0,,
-084.50_55.75,-84.5,55.75,1.2447708,,0,,
-084.50_55.50,-84.5,55.5,-0.27783284,,0,,
-084.50_55.25,-84.5,55.25,7.9444256,,0,,
-084.50_55.00,-84.5,55,42.88982,,0,ON,CA
-084.50_54.75,-84.5,54.75,89.48368,,0,ON,CA
-084.50_54.50,-84.5,54.5,123.05863,,0,ON,CA
-084.50_54.25,-84.5,54.25,135.08769,,0,ON,CA
-084.50_54.00,-84.5,54,122.44959,,0,ON,CA
-084.50_53.75,-84.5,53.75,98.924225,,0,ON,CA
-084.50_53.50,-84.5,53.5,93.89953,,0,ON,CA
-084.50_53.25,-84.5,53.25,106.613716,,0,ON,CA
-084.50_53.00,-84.5,53,104.02519,,0,ON,CA
-084.50_52.75,-84.5,52.75,119.63263,,0,ON,CA
-084.50_52.50,-84.5,52.5,139.96024,,0,ON,CA
-084.50_52.25,-84.5,52.25,140.03651,,0,ON,CA
-084.50_52.00,-84.5,52,131.73798,,0,ON,CA
-084.50_51.75,-84.5,51.75,129.75848,,0,ON,CA
-084.50_51.50,-84.5,51.5,131.73798,,0,ON,CA
-084.50_51.25,-84.5,51.25,115.82602,,0,ON,CA
-084.50_51.00,-84.5,51,101.89355,,0,ON,CA
-084.50_50.75,-84.5,50.75,113.313576,,0,ON,CA
-084.50_50.50,-84.5,50.5,119.55655,,0,ON,CA
-084.50_50.25,-84.5,50.25,127.47448,,0,ON,CA
-084.50_50.00,-84.5,50,174.06815,,0,ON,CA
-084.50_49.75,-84.5,49.75,240.60901,,0,ON,CA
-084.50_49.50,-84.5,49.5,295.65378,,0,ON,CA
-084.50_49.25,-84.5,49.25,323.74713,,0,ON,CA
-084.50_49.00,-84.5,49,336.23288,,0,ON,CA
-084.50_48.75,-84.5,48.75,367.21933,,0,ON,CA
-084.50_48.50,-84.5,48.5,399.34775,,0,ON,CA
-084.50_48.25,-84.5,48.25,392.41965,,0,ON,CA
-084.50_48.00,-84.5,48,378.63956,,0,ON,CA
-084.50_47.75,-84.5,47.75,419.5995,,0,ON,CA
-084.50_47.50,-84.5,47.5,402.92612,,0,ON,CA
-084.50_47.25,-84.5,47.25,362.3468,,0,ON,CA
-084.50_47.00,-84.5,47,323.06183,,0,ON,CA
-084.50_46.75,-84.5,46.75,250.9633,,0,,
-084.50_46.50,-84.5,46.5,212.89642,,0,ON,CA
-084.50_46.25,-84.5,46.25,214.49532,,0,MI,US
-084.50_46.00,-84.5,46,191.1221,,0,MI,US
-084.50_45.75,-84.5,45.75,192.41646,,0,MI,US
-084.50_45.50,-84.5,45.5,223.32681,,0,MI,US
-084.50_45.25,-84.5,45.25,286.6699,,0,MI,US
-084.50_45.00,-84.5,45,346.66327,,0,MI,US
-084.50_44.75,-84.5,44.75,371.1022,,0,MI,US
-084.50_44.50,-84.5,44.5,362.57523,,0,MI,US
-084.50_44.25,-84.5,44.25,336.1568,,0,MI,US
-084.50_44.00,-84.5,44,269.3875,,0,MI,US
-084.50_43.75,-84.5,43.75,225.83905,,0,MI,US
-084.50_43.50,-84.5,43.5,214.11452,,0,MI,US
-084.50_43.25,-84.5,43.25,221.49948,,0,MI,US
-084.50_43.00,-84.5,43,229.4935,,0,MI,US
-084.50_42.75,-84.5,42.75,259.33792,,0,MI,US
-084.50_42.50,-84.5,42.5,283.47235,,0,MI,US
-084.50_42.25,-84.5,42.25,305.01822,,0,MI,US
-084.50_42.00,-84.5,42,320.77783,,0,MI,US
-084.50_41.75,-84.5,41.75,287.5074,,0,MI,US
-084.50_41.50,-84.5,41.5,237.48752,,0,OH,US
-084.50_41.25,-84.5,41.25,225.00157,,0,OH,US
-084.50_41.00,-84.5,41,228.7323,,0,OH,US
-084.50_40.75,-84.5,40.75,249.8213,,0,OH,US
-084.50_40.50,-84.5,40.5,278.2192,,0,OH,US
-084.50_40.25,-84.5,40.25,295.8822,,0,OH,US
-084.50_40.00,-84.5,40,309.89075,,0,OH,US
-084.50_39.75,-84.5,39.75,290.70496,,0,OH,US
-084.50_39.50,-84.5,39.5,254.76991,,0,OH,US
-084.50_39.25,-84.5,39.25,223.47897,,0,OH,US
-084.50_39.00,-84.5,39,225.83905,,0,KY,US
-084.50_38.75,-84.5,38.75,230.78787,,0,KY,US
-084.50_38.50,-84.5,38.5,248.83147,,0,KY,US
-084.50_38.25,-84.5,38.25,265.65698,,0,KY,US
-084.50_38.00,-84.5,38,273.2704,,0,KY,US
-084.50_37.75,-84.5,37.75,275.70676,,0,KY,US
-084.50_37.50,-84.5,37.5,325.95486,,0,KY,US
-084.50_37.25,-84.5,37.25,337.8318,,0,KY,US
-084.50_37.00,-84.5,37,315.75293,,0,KY,US
-084.50_36.75,-84.5,36.75,368.20917,,0,KY,US
-084.50_36.50,-84.5,36.5,453.70718,,0,TN,US
-084.50_36.25,-84.5,36.25,491.24112,,0,TN,US
-084.50_36.00,-84.5,36,387.16653,,0,TN,US
-084.50_35.75,-84.5,35.75,280.65536,,0,TN,US
-084.50_35.50,-84.5,35.5,307.14987,,0,TN,US
-084.50_35.25,-84.5,35.25,394.85602,,0,TN,US
-084.50_35.00,-84.5,35,488.27197,,0,TN,US
-084.50_34.75,-84.5,34.75,520.70496,,0,GA,US
-084.50_34.50,-84.5,34.5,424.01514,,0,GA,US
-084.50_34.25,-84.5,34.25,330.21835,,0,GA,US
-084.50_34.00,-84.5,34,306.08395,,0,GA,US
-084.50_33.75,-84.5,33.75,290.5528,,0,GA,US
-084.50_33.50,-84.5,33.5,269.3875,,0,GA,US
-084.50_33.25,-84.5,33.25,262.30725,,0,GA,US
